index,message,label,restored_link
1665,"[1665] MMS 스팸신고[Web발신]3월7일 힘차게 인사드립니다! 확인 부탁드려요^^불­ 빠­ 따­ 는­ ­큰,손 ­고­객­들이 방문­하시는 곳으­로 4개­의 특장­점 어필 하겠­습니다!1 . ­저희­ 회­사­는 긴 시­간동­안 단 한­번의 사­고없이 운영­중인 명­실상­부 {몌이저} 입니다저희는 마인드자체가 다릅니다, 억단위 출.금은 물론이며­쓸모없이­ 제재만 하는 일반 구멍가게나 슈퍼마켓 들과는 근본적인 마인드가 다릅니다◆오시는길: http://pt662.com/login.asp◆자물쇠: 0292 . ­불­ 빠­ 따­ 는­ ­기­본­적­으­로 ­혜­택 부터가 차별화 되있습니다­형­들­에­게­ ­카ㅈ­노­ 콤 ­G­급을 해­드리고­S룟 이용하는 ­브­라­더­들­은 ­첫20 별­개로 콤­ㅍ 또­한 지급해드리고 있습니다또­한 이용­에 실질­적인 혜­택­으로 ­돌아­가는다양한 2­벤트 및 페­이b­ack이 있으니 확인해주시면 감사하겠습니다!3 . 신­속­한 ­출.금­ 속­도 입니다저­희­쪽 이용해­보신 분­들은 매번 감탄합니다 아­니 이­렇­게 빠­를수­가 있­나 싶­을 정­도로­불­ 빠­ 따­ 는­ 본­사 직­원­을 ­기존­ 필­요인­원 보­다 더­욱 배치­하여 출,금 속­도에 ­미­친듯­이­ 집착­하고 교육­하는 곳입니다적은 금­액이­라도 한­번 이용 후 받­아보­심 이해가실겁니다4 . 인­간적­인 곳­이라­고 생­각합­니다고­객­들과 만­나­서 소­주 한 잔 ­기울­일 순 없­더라도 이용하시면서 안풀리시리시고 하실적에푸­념 또는 욕설 까지 들어야 하는것 또한 저희 업무의 한가지라는 생각을 가지고 있습니다그­말은즉슨 브­라더­들의 소­­리에 더욱 신경­을 쓰고 사람­대사람­으로 안풀­리시면 더 챙겨드리기도 하거니와규­정 및 특­별­한 제­재 따­위 없이 이왕 노­시는­거 마­음 편하­게 노­실 수 있도­록 준비­했습니다◆오시는길: http://pt662.com/login.asp◆자물쇠: 029저­희­의 외침­보단 브­라­더들의 말씀 하나하나 귀담아듣고 경청하여 더 좋은 환경을 만들기 위해 십시일반 노력할 것임을 약속드립니다.저희를 믿고 찾아와주신다면 오신 걸음 헛되지 않도록 무거운 마음으로 주신 기회 소중히 받들겠습니다.
MMS/3월7일 힘차게 인사드립니다! 확인 부탁드려요^^""",1,http://pt662.com
1666,[1666] [Web발신]♥ 티파니♥ 5+3 1O+5 3O+12♥ 5O+2O 1OO+4O♥ 매 일 15 %zxcv.be/e3o070q　　　　　　　[M1],1,zxcv.be/e3o070q
1667,"[1667] [Web발신]3월7일 힘차게 인사드립니다! 확인 부탁드려요^^불­ 빠­ 따­ 는­ ­큰,손 ­고­객­들이 방문­하시는 곳으­로 4개­의 특장­점 어필 하겠­습니다!1 . ­저희­ 회­사­는 긴 시­간동­안 단 한­번의 사­고없이 운영­중인 명­실상­부 {몌이저} 입니다저희는 마인드자체가 다릅니다, 억단위 출.금은 물론이며­쓸모없이­ 제재만 하는 일반 구멍가게나 슈퍼마켓 들과는 근본적인 마인드가 다릅니다◆오시는길: http://pt662.com/login.asp◆자물쇠: 0292 . ­불­ 빠­ 따­ 는­ ­기­본­적­으­로 ­혜­택 부터가 차별화 되있습니다­형­들­에­게­ ­카ㅈ­노­ 콤 ­G­급을 해­드리고­S룟 이용하는 ­브­라­더­들­은 ­첫20 별­개로 콤­ㅍ 또­한 지급해드리고 있습니다또­한 이용­에 실질­적인 혜­택­으로 ­돌아­가는다양한 2­벤트 및 페­이b­ack이 있으니 확인해주시면 감사하겠습니다!3 . 신­속­한 ­출.금­ 속­도 입니다저­희­쪽 이용해­보신 분­들은 매번 감탄합니다 아­니 이­렇­게 빠­를수­가 있­나 싶­을 정­도로­불­ 빠­ 따­ 는­ 본­사 직­원­을 ­기존­ 필­요인­원 보­다 더­욱 배치­하여 출,금 속­도에 ­미­친듯­이­ 집착­하고 교육­하는 곳입니다적은 금­액이­라도 한­번 이용 후 받­아보­심 이해가실겁니다4 . 인­간적­인 곳­이라­고 생­각합­니다고­객­들과 만­나­서 소­주 한 잔 ­기울­일 순 없­더라도 이용하시면서 안풀리시리시고 하실적에푸­념 또는 욕설 까지 들어야 하는것 또한 저희 업무의 한가지라는 생각을 가지고 있습니다그­말은즉슨 브­라더­들의 소­­리에 더욱 신경­을 쓰고 사람­대사람­으로 안풀­리시면 더 챙겨드리기도 하거니와규­정 및 특­별­한 제­재 따­위 없이 이왕 노­시는­거 마­음 편하­게 노­실 수 있도­록 준비­했습니다◆오시는길: http://pt662.com/login.asp◆자물쇠: 029저­희­의 외침­보단 브­라­더들의 말씀 하나하나 귀담아듣고 경청하여 더 좋은 환경을 만들기 위해 십시일반 노력할 것임을 약속드립니다.저희를 믿고 찾아와주신다면 오신 걸음 헛되지 않도록 무거운 마음으로 주신 기회 소중히 받들겠습니다.

MMS/3월7일 힘차게 인사드립니다! 확인 부탁드려요^^""",1,http://pt662.com
1668,"[1668] [Web발신]로또 윤다혜 분석가 입니다^^

결제를 하셔서 번호를 받고 계신 분들은 이제 """"무료로""""
번호를 받아보시는 기회를 드리고 있습니다!

최신 프로그램으로 선별한 번호들을
""""무료로"""" 매주 금요일마다 전달해 드립니다.

> 다른 유료 업체들에게 속지마세요!
> 금전요구는 일절 하지 않습니다
> 최신 프로그램으로 분석된 번호입니다
> """"1등 당첨""""의 꿈 이뤄드립니다.
> 무료를 약속드립니다.

> 무료상담 : https://abit.ly/r4acpw
위 링크 클릭 후 지금 바로 무료 상담 받아보세요

MMS/제목 없음""",1,https://abit.ly/r4acpw
1669,[1669] 어메이징 evt??문??입4O%플자??각종 깊t +추가P한??롤/백/ 제재X정??총알ㅊㄱ?텔 jm5116,0,
1670,"[1670] ?https://xn--vh3bu19alvb.com?코드OHOH?텔레@tp7788?첫충25%,정착40%?문의 방패탑",1,https://방패탑.com
1671,"[1671] [Web발신](광고)룰렛 돌리고 선물 받자!행운의 룰렛을 돌려 보세요(100% 당첨)☞ 지금 바로 참여하기:https://svc.motionkey.net/event/mkEvt(경품 소진시 이벤트 종료)수신거부 : 080-156-4367

MMS/행운의 룰렛 돌리기""",1,https://svc.motionkey.net/event/mkEvt
1672,[1672] [국제발신]어메이징 evt  문  입4O%플자  각종 깊t +추가P한  롤/백/ 제재X정  총알ㅊㄱ 텔 jm5116,0,
1673,[1673] [Web발신]대~박 날때까지예상 번호 무료로 드립니다!딱 4주만 받아보세요!zxcv.be/wgkoy9m,1,zxcv.be/wgkoy9m
1674,"[1674] [국외발신]？？https://xn--vh3bu19alvb.com？？코드OHOH？？텔레@tp7788？？첫충25%,정착40%？？문의 방패탑",1,https://방패탑.com
1675,[1675] [국외발신]어메이징 evt？？문？？입4O%플자？？각종 깊t +추가P한？？롤/백/ 제재X정？？총알ㅊㄱ？？텔 jm5116,0,
1676,[1676] ?????/２０대 된???????????작?????kⓞ.fm/iSc????캡???????결?????하나??,1,k0.fm/iSc
1677,[1677] [국제발신]                                 01083726149,0,
1678,[1678] [국외발신][듀]어메이징 evt？？문？？입4O%플자？？각종 깊t +추가P한？？롤/백/ 제재X정？？총알ㅊㄱ？？텔 jm5116,0,
1679,[1679] [국제발신]          한                            !            tv828,0,
1680,[1680] [국외발신]？？？？？？/２０대 된？？？？？？？？？？？？작？？？？？kⓞ.fm/iSc？？？？？캡？？？？？？？결？？？？？하나？？,1,k0.fm/iSc
1681,[1681] [국제발신]     /２０대 된           작     kⓞ.fm/iSc    캡       결     하나,1,k0.fm/iSc
1682,"[1682] MMS 스팸신고[Web발신]동의없이 문자드린점 불편하셨다면먼저 죄송하다는 말씀 드리겠습니다.돈을 따게 되면 바로 불친절해지고내다버린 양심x인 「고,객」「센,타」양심적이지 않고 말이 통하지않는 곳을 당해보셨다면치를 떠실 거라 생각합니다.""""하지만 저희 [징][ㄱl]스칸은 다르다""""가식적인 말은 하지 않겠습니다.여기로 : ⓡT5-ⓒa.com코드는 : AC술집을 이용하던 어디를 가던이용하는 손님이 불쾌하면거기가 아무리 좋고 유명하던그 손님은 좋지 않은 인상을가지기 마련입니다.저희는 진정성 있는운영과 친절함으로한 분 한 분 최선을 다해 모시자..그렇게 해야 이 많은 곳 중에서경쟁성 있지 않을까 판단했습니다믿어주시면 절대 실망시키지않겠습니다!졸업하더라도 십원 단위까지깔끔하게 싹 드립니다진심을 전달하기 위해서책 한 권을 내도 모자라지만그래도 글 읽어주셔서 머리 숙여 감사드립니다.▦진행중인 행사- 3+2 5+4 10+6   20+8 30+10 50+15 100+30 200+50- ㅋㅏ지노 첫 / 무한 10%- S1,o,T 첫 20% 무한15%- ㅁl니거l임 배당 Up !- 농구 전쿼터 스샬 베팅시   적중금액 5% 지급- 매일 루징 캐쉬백 5%- 주간 루징 캐쉬백 5% - 레벨별 품위 유지비- 월급날 행사- 그 외 등등여기로 : ⓡT5-ⓒa.com코드는: AC광고거부01585490078
MMS/-""",1,rT5-ca.com
1683,[1683] [국제발신]MIRACLE깜 짝돌 발20%12시~15시https://t.ly/fMaHu,1,https://t.ly/fMaHu
1684,[1684] [국외발신]MIRACLE깜 짝돌 발20%12시~15시https://t.ly/fMaHu,1,https://t.ly/fMaHu
1685,"[1685] [Web발신]동의없이 문자드린점 불편하셨다면
먼저 죄송하다는 말씀 드리겠습니다.

돈을 따게 되면 바로 불친절해지고
내다버린 양심x인 「고,객」「센,타」
양심적이지 않고 말이 통하지
않는 곳을 당해보셨다면
치를 떠실 거라 생각합니다.

""""하지만 저희 [징][ㄱl]스칸은 다르다""""
가식적인 말은 하지 않겠습니다.

여기로 : ⓡT5-ⓒa.com

코드는 : AC

술집을 이용하던 어디를 가던
이용하는 손님이 불쾌하면
거기가 아무리 좋고 유명하던
그 손님은 좋지 않은 인상을
가지기 마련입니다.

저희는 진정성 있는
운영과 친절함으로
한 분 한 분 최선을 다해 모시자..
그렇게 해야 이 많은 곳 중에서
경쟁성 있지 않을까 판단했습니다

믿어주시면 절대 실망시키지
않겠습니다!

졸업하더라도 십원 단위까지
깔끔하게 싹 드립니다

진심을 전달하기 위해서
책 한 권을 내도 모자라지만
그래도 글 읽어주셔서
머리 숙여 감사드립니다.

▦진행중인 행사

- 3+2 5+4 10+6
20+8 30+10 50+15 100+30 200+50
- ㅋㅏ지노 첫 / 무한 10%
- S1,o,T 첫 20% 무한15%
- ㅁl니거l임 배당 Up !
- 농구 전쿼터 스샬 베팅시
적중금액 5% 지급
- 매일 루징 캐쉬백 5%
- 주간 루징 캐쉬백 5%
- 레벨별 품위 유지비
- 월급날 행사
- 그 외 등등

여기로 : ⓡT5-ⓒa.com

코드는: AC

광고거부01585490078
MMS/-""",1,rT5-ca.com
1686,"[1686] [Web발신]동의없이 문자드린점 불편하셨다면먼저 죄송하다는 말씀 드리겠습니다.돈을 따게 되면 바로 불친절해지고내다버린 양심x인 「고,객」「센,타」양심적이지 않고 말이 통하지않는 곳을 당해보셨다면치를 떠실 거라 생각합니다.""""하지만 저희 [징][ㄱl]스칸은 다르다""""가식적인 말은 하지 않겠습니다.여기로 : ⓡT5-ⓒa.com코드는 : AC술집을 이용하던 어디를 가던이용하는 손님이 불쾌하면거기가 아무리 좋고 유명하던그 손님은 좋지 않은 인상을가지기 마련입니다.저희는 진정성 있는운영과 친절함으로한 분 한 분 최선을 다해 모시자..그렇게 해야 이 많은 곳 중에서경쟁성 있지 않을까 판단했습니다믿어주시면 절대 실망시키지않겠습니다!졸업하더라도 십원 단위까지깔끔하게 싹 드립니다진심을 전달하기 위해서책 한 권을 내도 모자라지만그래도 글 읽어주셔서 머리 숙여 감사드립니다.▦진행중인 행사- 3+2 5+4 10+6   20+8 30+10 50+15 100+30 200+50- ㅋㅏ지노 첫 / 무한 10%- S1,o,T 첫 20% 무한15%- ㅁl니거l임 배당 Up !- 농구 전쿼터 스샬 베팅시   적중금액 5% 지급- 매일 루징 캐쉬백 5%- 주간 루징 캐쉬백 5% - 레벨별 품위 유지비- 월급날 행사- 그 외 등등여기로 : ⓡT5-ⓒa.com코드는: AC광고거부01585490078

MMS/-""",1,rT5-ca.com
1687,"[1687] (광고)룰렛 돌리고 선물 받자!행운의 룰렛을 돌려 보세요(100% 당첨)☞ 지금 바로 참여하기:https://svc.motionkey.net/event/mkEvt(경품 소진시 이벤트 종료)수신거부 : 080-156-4367

MMS/행운의 룰렛 돌리기""",1,https://svc.motionkey.net/event/mkEvt
1688,[1688] [당일배송 안내]((??)) 최대입플((??)) 깊티특전((??)) 롤 1OO1등보안무.사.고상세텔 IC5882,0,
1689,"[1689] [국외발신][듀][당일배송 안내]((？？)) 최대입플((？？)) 깊티특전((？？)) 롤 1OO1등보안무.사.고상세텔 IC5882

MMS/[듀]...""",0,
1690,[1690] [국제발신]??라베??야구시즌 시범경기 EventLBS-1233.com - 찐라베 구하피,1,LBS-1233.com
1691,[1691] [국제발신]      대   !비                1 44538183              x,0,
1692,[1692] [국제발신]가 입 선 물?ㅋ 40.000 ㅍ?????????3,0,
1693,[1693] [국외발신][당일배송 안내]((？？)) 최대입플((？？)) 깊티특전((？？)) 롤 1OO1등보안무.사.고상세텔 IC5882,0,
1694,[1694] [Web발신]1162회차vvip번호발송 해드립니다▼무료http://go9.co/YQO,1,http://go9.co/YQO
1695,"[1695] [Web발신]3월7일 힘차게 인사드립니다! 확인 부탁드려요^^

불­ 빠­ 따­ 는­ ­큰,손 ­고­객­들이 방문­하시는 곳으­로 4개­의 특장­점 어필 하겠­습니다!


1 . ­저희­ 회­사­는 긴 시­간동­안 단 한­번의 사­고없이 운영­중인 명­실상­부 M­a­j이저 입니다
저희는 마인드자체가 다릅니다, 억단위 출.금은 물론이며

­쓸모없이­ 제재만 하는 일반 구멍가게나 슈퍼마켓 들과는 근본적인 마인드가 다릅니다


◆오시는길: https://xgo.ac/C9S

◆자물쇠: 030


2 . ­불­ 빠­ 따­ 는­ ­기­본­적­으­로 ­혜­택 부터가 차별화 되있습니다
­형­들­에­게­ ­카ㅈ­노­ 콤 ­G­급을 해­드리고­

S룟 이용하는 ­브­라­더­들­은 ­첫20 별­개로 콤­ㅍ 또­한 지급해드리고 있습니다

또­한 이용­에 실질­적인 혜­택­으로 ­돌아­가는
다양한 2­벤트 및 페­이b­ack이 있으니 확인해주시면 감사하겠습니다!


3 . 신­속­한 ­출.금­ 속­도 입니다
저­희­쪽 이용해­보신 분­들은 매번 감탄합니다
아­니 이­렇­게 빠­를수­가 있­나 싶­을 정­도로

­불­ 빠­ 따­ 는­ 본­사 직­원­을 ­기존­ 필­요인­원 보­다 더­욱 배치­하여 출,금 속­도에 ­미­친듯­이­ 집착­하고 교육­하는 곳입니다

적은 금­액이­라도 한­번 이용 후 받­아보­심 이해가실겁니다


4 . 인­간적­인 곳­이라­고 생­각합­니다
고­객­들과 만­나­서 소­주 한 잔 ­기울­일 순 없­더라도 이용하시면서 안풀리시리시고 하실적에

푸­념 또는 욕설 까지 들어야 하는것 또한 저희 업무의 한가지라는 생각을 가지고 있습니다

그­말은즉슨 브­라더­들의 소­­리에 더욱 신경­을 쓰고 사람­대사람­으로 안풀­리시면 더 챙겨드리기도 하거니와

규­정 및 특­별­한 제­재 따­위 없이 이왕 노­시는­거 마­음 편하­게 노­실 수 있도­록 준비­했습니다


◆오시는길: https://xgo.ac/C9S

◆자물쇠: 030


저­희­의 외침­보단 브­라­더들의 말씀 하나하나 귀담아듣고 경청하여 더 좋은 환경을 만들기 위해 십시일반 노력할 것임을 약속드립니다.
저희를 믿고 찾아와주신다면 오신 걸음 헛되지 않도록 무거운 마음으로 주신 기회 소중히 받들겠습니다.
MMS/3월7일 힘차게 인사드립니다! 확인 부탁드려요^^""",1,https://xgo.ac/C9S
1696,"[1696] [국외발신]？？？？？？？？？？？？？？？？？？？면,？？고？？,？？？？？？？？？？？ ？？？？？？？？？？？？？？？zz098",0,
1697,"[1697] MMS 스팸신고[Web발신]3월7일 힘차게 인사드립니다! 확인 부탁드려요^^불­ 빠­ 따­ 는­ ­큰,손 ­고­객­들이 방문­하시는 곳으­로 4개­의 특장­점 어필 하겠­습니다!1 . ­저희­ 회­사­는 긴 시­간동­안 단 한­번의 사­고없이 운영­중인 명­실상­부 M­a­j이저 입니다저희는 마인드자체가 다릅니다, 억단위 출.금은 물론이며­쓸모없이­ 제재만 하는 일반 구멍가게나 슈퍼마켓 들과는 근본적인 마인드가 다릅니다◆오시는길: https://xgo.ac/C9S◆자물쇠: 0302 . ­불­ 빠­ 따­ 는­ ­기­본­적­으­로 ­혜­택 부터가 차별화 되있습니다­형­들­에­게­ ­카ㅈ­노­ 콤 ­G­급을 해­드리고­S룟 이용하는 ­브­라­더­들­은 ­첫20 별­개로 콤­ㅍ 또­한 지급해드리고 있습니다또­한 이용­에 실질­적인 혜­택­으로 ­돌아­가는다양한 2­벤트 및 페­이b­ack이 있으니 확인해주시면 감사하겠습니다!3 . 신­속­한 ­출.금­ 속­도 입니다저­희­쪽 이용해­보신 분­들은 매번 감탄합니다 아­니 이­렇­게 빠­를수­가 있­나 싶­을 정­도로­불­ 빠­ 따­ 는­ 본­사 직­원­을 ­기존­ 필­요인­원 보­다 더­욱 배치­하여 출,금 속­도에 ­미­친듯­이­ 집착­하고 교육­하는 곳입니다적은 금­액이­라도 한­번 이용 후 받­아보­심 이해가실겁니다4 . 인­간적­인 곳­이라­고 생­각합­니다고­객­들과 만­나­서 소­주 한 잔 ­기울­일 순 없­더라도 이용하시면서 안풀리시리시고 하실적에푸­념 또는 욕설 까지 들어야 하는것 또한 저희 업무의 한가지라는 생각을 가지고 있습니다그­말은즉슨 브­라더­들의 소­­리에 더욱 신경­을 쓰고 사람­대사람­으로 안풀­리시면 더 챙겨드리기도 하거니와규­정 및 특­별­한 제­재 따­위 없이 이왕 노­시는­거 마­음 편하­게 노­실 수 있도­록 준비­했습니다◆오시는길: https://xgo.ac/C9S◆자물쇠: 030저­희­의 외침­보단 브­라­더들의 말씀 하나하나 귀담아듣고 경청하여 더 좋은 환경을 만들기 위해 십시일반 노력할 것임을 약속드립니다.저희를 믿고 찾아와주신다면 오신 걸음 헛되지 않도록 무거운 마음으로 주신 기회 소중히 받들겠습니다.
MMS/3월7일 힘차게 인사드립니다! 확인 부탁드려요^^""",1,https://xgo.ac/C9S
